Gene.symbol	Gene.ID	adj.P.Val	logFC
DERA	51071	0.012587378688577	0.656610658876456
OR52K2	119774	0.0125936507127952	0.439369009386946
ROBO2	6092	0.0125936507127952	0.657568976456876
C18orf21	83608	0.012595016562906	-0.775534450121214
KLK5	25818	0.0125975510008868	0.432957715473194
TNPO2	30000	0.0126305650051777	0.449496058310022
		0.0126405584672532	-0.455566500501164
		0.012640636906361	0.991381101519814
		0.0126659370421977	-0.342596563923077
DNAJC11	55735	0.012667764011066	0.579546349874126
THAP1	55145	0.012667764011066	-0.41126109734499
ENTPD6	955	0.0126735172506763	0.532765565722611
		0.012692112895657	-0.548366103720278
DPEP3	64180	0.0126958375834216	-0.456908586948718
ERVK13-1	100507321	0.0127034142052582	-0.538156182289045
SSTR5-AS1	146336	0.0127034142052582	1.05415212023543
PACSIN2	11252	0.0127058219020849	0.46520396448718
		0.0127117801079936	1.12831322978322
MIER3	166968	0.0127117801079936	-0.600877715941725
		0.0127117801079936	0.415999219508158
		0.0127129736743158	-0.340745316109557
PLOD2	5352	0.0127207678821407	0.82890970609324
SNX3	8724	0.0127279990658195	-0.725576882494172
RNF139	11236	0.0127330847843312	-0.474062153680655
WDR20	91833	0.0127340813122965	-0.33979217395105
SNORD116-10	100033422	0.0127376952917355	-0.269767514340326
MTBP	27085	0.0127847550937501	0.815187368638694
		0.0127874775258468	-0.583882649519813
RUNDC1	146923	0.0128358143174097	-0.573875491328672
ESPNP	284729	0.0128578706509589	-0.567526191946388
MAPRE2	10982	0.0128897331960351	-0.657937367608394
		0.0128946337591973	-0.323145460988345
DNAJB1	3337	0.0129174282399688	0.697068093799533
		0.0129214347895285	-0.406888258738928
ACTR8	93973	0.0129293753381199	0.52200880100233
C11orf65	160140	0.0129407635441918	-0.426862526713287
KIAA0513	9764	0.0129414305728247	0.637629976156177
POP1	10940	0.0129445878402399	0.899045552710956
RYR2	6262	0.0129445878402399	0.634417819340326
ACTA2	59	0.0129507240167022	0.787022744580419
CNOT2	4848	0.0129594295445094	-0.682783717284382
CHMP5	51510	0.0129605521109197	0.599301594130536
		0.0129980518165472	-0.745493520039627
PNMA1	9240	0.0130089270653011	0.724125448242424
BAG6	7917	0.0130265115599968	0.380372554496503
SERTAD2	9792	0.0130340511451707	-0.968848533538461
RPL18A	6142	0.0130369520513301	-0.970445481193474
		0.0130571596837578	-0.563070674885779
ETF1	2107	0.0130687136428302	0.455783279247086
ZNF618	114991	0.0130721252778506	0.780770654594405
PROM1	8842	0.013093005707234	1.970410407
GLTSCR2	29997	0.0130983762642594	-0.435675650939393
TUBD1	51174	0.0131030110513816	-0.735503799181818
CSF1	1435	0.013104341864755	1.02023499846387
MAP2K4	6416	0.013104341864755	-0.529344107773894
RRP9	9136	0.0131147047672532	0.726339635720279
NHLRC3	387921	0.0131153771735924	0.751933609680653
DIS3L2	129563	0.0131153771735924	-0.349563271337995
TRMT13	54482	0.0131212912725569	-0.745578540041959
		0.0131304782110485	-0.467565738158509
HECTD3	79654	0.0131330870921256	-0.515817198622377
THBD	7056	0.0131620092451706	0.718085058804196
PFKP	5214	0.013169118383447	0.674784219449882
		0.0131827132223092	-0.321879835834499
OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	100506759///391632///389538///219445///92196///26648///26628///10821///10819	0.013214537512298	-1.16165982808625
MASP2	10747	0.0132301588362808	-0.365008578072261
		0.0132301588362808	0.447399464853147
		0.0132544721067343	-0.513111960419582
		0.0132718279779407	0.6138384601655
		0.0132733636472861	-0.560365392671329
		0.0132741791169386	0.760841095617716
		0.0132741791169386	-0.450103626435899
		0.0132741791169386	-1.19475731813287
NSUN4	387338	0.0132774260182034	0.380447303988346
MAGEE2	139599	0.0132775793432574	0.333239637125875
HIST1H3I///HIST1H3E	8354///8353	0.0132936832440691	-0.888585207871794
SPRYD4	283377	0.0133370236605136	-0.516491268317015
MKNK1	8569	0.0133480002722498	0.486161526613055
DCAF8L1	139425	0.0133516963733374	0.43460253565268
IL23R	149233	0.013356954525968	0.585681681757575
CSPG5	10675	0.0133582399374917	0.429964129039627
F12	2161	0.0133582399374917	0.410335789701631
		0.0133598994317965	-0.675295756114219
FAM122B	159090	0.0133598994317965	0.333576115664336
		0.0133694188281393	-1.32097628855944
ABCA11P///ZNF141	79963///7700	0.0133807824677881	-1.68261165502564
FUT1	2523	0.0133877884726186	0.475534504484848
ADSSL1	122622	0.0133892461556434	0.514778916743592
SDHB	6390	0.0133979681904335	0.640653857990677
GALT	2592	0.0134026966753982	-0.360786730636365
LOC100129648	100129648	0.0134181380629287	0.388042122503496
MYEF2	50804	0.0134327259945153	-1.63452431055245
SAP18	10284	0.0134398798962396	0.476724002086247
SS18	6760	0.0134401071089555	0.371584421195803
		0.0134720034787473	0.80367567844289
ZNF252P	286101	0.0134819308599599	-0.728459480820513
NTMT1	28989	0.0134819308599599	0.676535407734264
CLP1	10978	0.0135008928930955	0.419610874107224
		0.0135237535163706	-0.620613431331002
OCM///OCM2	654231///4951	0.0135272724918058	-0.432224736694639
SLC27A4	10999	0.0135288690850667	0.430890198853146
CDC42BPA	8476	0.013536922190663	1.75001505566667
AP1G1	164	0.0135762916559691	-0.391865895426573
		0.0135937389192674	-0.825977360848485
DNAJB4	11080	0.0135937389192674	0.871558386759906
FTSJ3	117246	0.0135966390131722	0.880418048729603
CGB2///CGB1///CGB8///CGB7///CGB5///LHB///CGB3///CGB7	114336///114335///94115///94027///93659///3972///1082///94027	0.0135971837387755	0.840299396382283
ARMCX6	54470	0.0136042160836906	-0.631361822088579
LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A	474170///387646///374819///55073///9884	0.0136048424505566	-0.656397024431236
		0.0136048424505566	-0.174139725368299
SNHG17	388796	0.0136055266016825	0.558620289550115
MSS51	118490	0.0136087198654145	-0.472288969090909
		0.0136245920046934	-0.923792840167831
HARS	3035	0.0136783837930592	0.423513194156178
MPDU1	9526	0.0136794595320953	0.535725998694637
		0.0136870022916046	0.617310295477855
ALG3	10195	0.0136870022916046	0.645342309435899
		0.0137246549566008	0.837840802571096
MED30	90390	0.013736260590428	-0.777258063244757
MIR9-3	407051	0.0137437821823083	0.413341416153846
CSTF2	1478	0.0137442288450661	0.572202620962702
SDE2	163859	0.0137492395194553	0.632290764960373
		0.0137543381118984	-0.6729521825338
ANAPC11	51529	0.0137731144137955	0.793831417668997
DCAF17	80067	0.0137731144137955	-0.540712883762239
ZMYM6	9204	0.0137805165626476	-0.39626932632401
TSPY26P	128854	0.0137819749652419	0.433242218494171
C6orf136	221545	0.0137819749652419	-0.66588042185781
PGPEP1	54858	0.0137845542712831	0.556165910603729
LCA5	167691	0.0137863526859627	0.475197667398601
		0.013786674219364	-0.600007353424243
LASP1	3927	0.013786674219364	-0.416730188881119
MIR99B	407056	0.0137941145216039	0.455677351696969
CA8	767	0.0137941145216039	1.29748808579487
KRT7	3855	0.0138536261106479	0.339015327158507
NICN1	84276	0.0138570315922176	-0.39626680032168
ADCK2	90956	0.0138570315922176	-0.469231340135199
HIST1H2BK///H2BFS///HIST1H2BO///HIST1H2BD	85236///54145///8348///3017	0.0138816214844544	0.693982435002331
		0.0138871451173966	0.435925666263402
BCAT2	587	0.0139006660432187	0.780456421004661
NOL6	65083	0.0139006660432187	0.463270077396269
GRPEL1	80273	0.0139006660432187	0.849083801937062
ZBTB33	10009	0.0139006660432187	-0.793820686675992
		0.0139006660432187	-0.537783319163172
		0.0139292017671035	0.7424873763007
ATP6AP1	537	0.0139292017671035	0.489131816212121
CTU2	348180	0.0139446274358782	0.373544540496503
		0.0139470358834848	0.483443080827505
FAM175A	84142	0.0139569221786328	-1.05992392993473
GSTT1	2952	0.0139628087035559	-0.712525448960374
UBTD1	80019	0.0139944255350167	0.313250126342656
		0.014016366635883	0.55293399255944
		0.0140177820705825	-1.02300047399767
CDKAL1	54901	0.0140199684230778	-0.297183086030305
		0.014035789201008	-0.399413257573427
SRM	6723	0.0140373436800123	0.579334018648018
SCP2	6342	0.0140577246390097	0.914663310389277
		0.0140731313128286	-0.538008524314685
FAM179B	23116	0.0140731313128286	-0.766551304342657
FOXJ3	22887	0.014076260772393	-0.83132760301865
MRPS23	51649	0.014076260772393	0.734941891659673
		0.0140773429069864	0.409733283489509
		0.0141294060691052	-0.725745417100232
		0.0141493249237733	0.684552050111889
LINC01123///LINC01106	440894///151009	0.014150069142169	0.56345242030303
ZNF578	147660	0.014163959723068	-0.396136420051282
		0.014163959723068	-1.0175519963613
TERF2IP	54386	0.0141670350183044	-0.467780038874125
CA13	377677	0.0141670350183044	-0.63974211067366
C9orf57	138240	0.0141802391479604	0.40544706786014
DPF2	5977	0.0141994755476283	-0.460747817944057
BCAM	4059	0.0142057677822338	0.431667411631701
KMT5B	51111	0.0142187098708679	-0.541389662757576
		0.0142298775169213	0.319089934825175
		0.014231723964215	-0.718596973624709
HSD17B12	51144	0.0142319583572619	0.754462009233098
		0.0142382400496602	-0.744248932897436
ASIC4	55515	0.0142670234008367	0.428002391508158
ARHGAP27	201176	0.0142681175116364	0.410885720757576
SHARPIN	81858	0.0142890776988139	0.335597730787878
MIR1-1HG	128826	0.0142924697267634	0.402788430284382
MGP	4256	0.0143060872613201	-0.364539482296037
TNRC18///TNRC18	84629///84629	0.0143111974373834	0.491431445421911
TXNIP	10628	0.0143119285175305	-1.21188070103963
CROT	54677	0.0143168021744983	-0.743955671489511
		0.0143168021744983	-0.37588549388345
		0.0143170601732452	-0.579923718573427
		0.0143170601732452	-0.660072743822843
		0.0143170601732452	0.391983796377623
GTSF1	121355	0.0143170601732452	2.01170739844988
SLC17A5	26503	0.0143325936113353	0.496485493235429
ATIC	471	0.0143515711640104	0.644858000678322
NCOA5	57727	0.0143760707172492	-0.460051381233099
LINC00471	151477	0.0144032409347915	0.664745734069929
CXCL3	2921	0.0144058927830386	0.709943399923077
ROPN1L	83853	0.0144244272817479	0.860322151988345
NFATC2///NFATC2	4773///4773	0.0144335511912039	-1.16892902797203
TMEM209	84928	0.0144407965269834	-0.714474822482517
LYPLA2	11313	0.0144407965269834	0.472405506713286
OR2A5	393046	0.0144454869019032	-0.319836428449884
DSG2	1829	0.01447434605475	1.60635139113753
		0.0144933942874915	-0.451207392918416
		0.0144940990808636	-0.434847672937063
ARPC1A	10552	0.0145045598512677	0.643197518494173
MAEL	84944	0.0145114770580257	0.289773034923077
		0.0145192062103985	0.874107842820512
KLHL6	89857	0.0145218845340577	-0.79395789043823
ATL3	25923	0.0145221331429696	0.977130904060606
HEXA	3073	0.0145223542051282	0.411863158410256
MROH6	642475	0.0145223542051282	0.665179607832168
AGFG1	3267	0.0145292874033704	-0.601835912310023
LOC728554///THOC3	728554///84321	0.0145359365002235	0.643512153825174
ZNF776	284309	0.0145665359256657	-0.421454547400932
ASNSD1	54529	0.0145765533209854	0.651842170776224
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2	729857///729540///727851///653489///400966///285190///84220///5903	0.0145867950964592	-0.662172533862472
FBRS	64319	0.0146009761049852	-0.57356780711422
TMPRSS5///TMPRSS5	80975///80975	0.014604822205843	0.330716735589743
KBTBD13	390594	0.0146055944886823	0.421116752382284
MED18	54797	0.0146389388581385	0.690486439226107
MYL4	4635	0.014645182012438	0.973343047263404
NDST1	3340	0.0146500069578002	0.853496995228438
FNBP1	23048	0.0146530336350468	-0.83994061741492
DYRK1B	9149	0.0146609355937672	-0.500460313020979
TIGD2	166815	0.0146708338404216	0.692542203365967
		0.0147094507497945	-0.275177039734265
		0.0147350396616254	-0.728784046759908
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.0147350396616254	-0.708366291053615
AGO4	192670	0.0147376334926254	0.640061855734265
RPL29	6159	0.0147755342178157	0.513173349533799
LOC441178	441178	0.0147758852808592	0.367699019734266
RPA3	6119	0.0147773096786171	-0.439069863219115
		0.0147788168368179	-0.630209522939394
MIR24-2	407013	0.0147943689149339	1.01777686795338
PIK3CG	5294	0.0148082748689678	-0.686872055675989
AATK	9625	0.0148369202273765	0.332214980592074
		0.0148369395001299	0.735542681384617
BCORL1	63035	0.0148373610557336	0.440325252841491
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1	101752399///442582///442578///54441	0.0148373610557336	0.571456063848482
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11	100507170///728096///728090///728082///728075///728072///728062///728049///728042///728036///653282///643311///255313	0.0148412832599375	-0.443772388109557
		0.0148412832599375	0.907782403741257
DOLPP1	57171	0.0148440522529147	0.531752344587412
CYSLTR2	57105	0.0148522870409981	1.24003298461305
		0.014858248680109	0.579562538102564
SRRM1	10250	0.014858248680109	-0.434860838149186
ATP6V1E1	529	0.0148834677785854	0.42580334023543
APITD1-CORT///APITD1///CORT	100526739///378708///1325	0.0148862761805623	0.525436455983683
ARHGAP30	257106	0.0148891278534662	-0.79783832890909
PLK3	1263	0.0148944169100015	0.738714587743589
		0.0149198020466888	-0.507525451337996
		0.0149403703669739	0.334224694414918
		0.0149403703669739	0.786863213053612
KANK1	23189	0.0149459640720907	1.07916907213753
LOC102724238///LOC554249///GLIDR	102724238///554249///389741	0.0149638127349823	-0.533828641030303
CERS1///GDF1///CERS1///GDF1	10715///2657///10715///2657	0.0149638127349823	0.356331030130535
AKIRIN2	55122	0.014964437362179	-0.661899551769232
		0.014964437362179	-0.705237400596737
HIRA	7290	0.0149668471958597	0.556254952750582
C20orf194	25943	0.0149800790573564	0.930756706999999
		0.0149930072190987	0.322853631053613
EBP	10682	0.0149930072190987	0.742440274195805
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.0149930072190987	-0.582281427151516
OLR1	4973	0.0149930072190987	0.79199216753613
HOXB13	10481	0.0149985911098225	0.315312469296036
MRPL53	116540	0.0150017861676409	-0.442740877431236
		0.0150072617261849	-0.61909400683683
OCM///OCM2	654231///4951	0.0150311151735044	-0.734476926317017
		0.0150467413766695	0.48646421058741
RTEL1-TNFRSF6B///RTEL1///TNFRSF6B	100533107///51750///8771	0.0150649122671992	0.266927438951049
LINC00308	54143	0.0150966203293945	0.237338737503496
SHISA5	51246	0.0151069654387376	-0.54401400462937
		0.0151097645070037	0.613386568310022
TSPOAP1	9256	0.0151326769573595	0.614703931892772
TMEM55A	55529	0.0151471212639821	0.506273072512819
		0.0151550145904864	0.62211993572261
		0.0151647283167882	0.620792769386946
MEGF8	1954	0.0151656133073093	0.324717844321677
CPS1-IT1	29034	0.0151656133073093	0.323639800934732
GP1BA	2811	0.0151689648058548	0.585031584426573
DUSP16	80824	0.0151689648058548	0.762440823435896
PPP1R26	9858	0.0151718524042444	0.549432908407926
RPL17-C18orf32///RPL17	100526842///6139	0.015175677051787	0.458544428741257
SRP68	6730	0.0151810034293729	0.641460131368296
HIST1H1T	3010	0.0151985040383111	0.980184338230769
		0.015212110019552	0.402887680214451
RPA4	29935	0.015231167385264	0.702642107552448
MAML3	55534	0.015231435266537	1.09218352297203
PCNX4	64430	0.0152849391886846	0.664864835965035
DHX30	22907	0.0152883175938948	0.370706782762237
MAPK7	5598	0.0152909339524294	-0.42728917116317
IL1R2	7850	0.0153060987296399	0.652308821934732
C8orf22	492307	0.0153129249904675	0.430906403230769
SPRY4	81848	0.0153237511937616	0.778165130074592
ALAS2	212	0.0153340275547499	1.44232415369697
SNORD42B///CEP164	26808///22897	0.0153600543345157	-0.639041852822844
		0.0153639289588527	-0.45300276662704
MRPL30	51263	0.0153662040392182	0.860197510708625
		0.0153777994415253	-0.998788308850816
HMGCS1	3157	0.0153814134073067	1.06861526974359
IL32	9235	0.015389748565403	0.989740341710957
SNAPC2	6618	0.015389748565403	0.501745529195803
		0.0153992465336255	-0.871911941249418
INF2	64423	0.0154182164741856	-0.586936928494172
		0.0154200463845274	0.86303880065035
		0.0154251729302859	-0.497844971617716
		0.0154341512607787	-0.66545382579254
		0.0154432104265241	-0.875489186158508
TSPAN7	7102	0.0154497236023551	2.08969124099534
AFP	174	0.0154563007490542	0.264863061540793
SIGLEC14	100049587	0.0154698206535635	-0.697030753139861
		0.0154941263539619	0.551857471205127
ACR	49	0.0155177241804916	0.452486276358974
GNAS	2778	0.0155186847671821	-0.404334340254078
RESP18	389075	0.0155294297140888	0.403619334552447
HSPB7	27129	0.0155294297140888	0.342425657554778
SCARNA4	677771	0.0155294297140888	-1.69147332372727
EPAS1	2034	0.0155336302676389	1.08266295536131
LDB1	8861	0.0155346664462001	-0.784905826438228
KIAA2013	90231	0.0155360822793042	-0.509343269990676
FAM183BP	340286	0.0155420441593638	-0.559704678016318
PRR19	284338	0.0155452198392473	0.354876327666666
RNF5P1///RNF5	286140///6048	0.0155452198392473	0.750319613039625
C5AR1	728	0.0155534031482803	0.963379556321678
PCDH1	5097	0.0155620636971432	0.381946721769231
EGLN3	112399	0.0155686521145193	0.634092285228437
MRFAP1	93621	0.0155851960319604	0.808001324158509
BMF	90427	0.0155931750410753	-0.748376740475525
PRELID3A	10650	0.0156050651863112	0.509911439573426
MMP17	4326	0.0156065533083763	-0.71838141781119
MAL2	114569	0.0156065533083763	-0.443387993948718
HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	729423///728643///664721///664709///144983///3178	0.0156248862315395	0.29432393174825
MUS81	80198	0.0156322345451026	0.571659885668996
GIMAP7	168537	0.0156462425778114	1.20137394267366
		0.0156542918325531	0.571743594300697
		0.0156545466007979	0.475925324312353
MRPS35	60488	0.0156545466007979	0.710230262606061
GTF2F1	2962	0.0156816091130981	0.321979292111888
		0.0156832530314544	-0.502027339808858
		0.0157299648954846	0.392930480778555
ADAMDEC1	27299	0.0157337345392003	-0.440151242638695
PIGV	55650	0.0157593090787032	0.527916979111888
RPS27///RPS27	6232///6232	0.0158098304519038	-1.15211548498369
CTNNBIP1	56998	0.015816742465043	0.42493655604895
SFXN1	94081	0.0158219516144445	1.07326723037063
