Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.0691363137836657	0.42582854305329
		0.0691724932776088	-0.669040405405894
		0.0691724932776088	-0.185700102774376
C20orf196	149840	0.0692008346173845	-0.352730065080498
F2RL1	2150	0.0692058456385066	-0.688995074062356
RPL36A-HNRNPH2///HNRNPH2	100529097///3188	0.0692101887232165	0.547868368315195
HOXD1	3231	0.0692101887232165	-0.250376206190474
PIANP	196500	0.0692101887232165	-0.275000992565759
SLC7A11	23657	0.0692259610096939	1.12595529172789
BTBD7	55727	0.0692664444027804	-0.383061810777776
DCAF16	54876	0.0693110987527678	0.371282307951249
		0.0693904216219946	0.388536619724491
UPF3A	65110	0.0694008795372136	0.509040928464855
SLC39A6	25800	0.0694242329747555	-0.336832761344668
		0.069431883052924	0.582308803715421
		0.0694528973434931	0.568520954208619
		0.0694595205461365	-0.113466266724489
NRIP1	8204	0.0695692323481727	1.20443211134467
		0.0695973379094788	-0.215009252886621
IGSF21	84966	0.069606862183321	-0.268182559777776
ARRB2	409	0.0696190854823288	-0.71575024977097
		0.0696190854823288	-0.230874983319727
FYN	2534	0.0697111171163753	-0.79772885032426
PPP1R7	5510	0.0697519367557112	-0.348866142518139
LOC100129484	100129484	0.0697519367557112	0.321700739869616
BCAS2	10286	0.0697525770654835	-0.357582244393422
NECAB3	63941	0.0697717031186437	-0.276712204391155
		0.0698267776228403	0.498847727218823
SLC30A6	55676	0.0698279077489059	-0.428922516507934
FAM27B///FAM27C	100133121///100132948	0.0699175217727479	-0.450344800394555
		0.0699175217727479	-0.178121734174603
		0.069949472362915	-0.192060990397958
SLC2A11	66035	0.0700758490042872	-0.310903562216552
PPP1R14A	94274	0.070087237477082	-0.518433037960315
RELB	5971	0.070122578241843	-0.401994525352606
SYCP3	50511	0.0701467772803166	-0.299138849309523
		0.0701751932364558	-0.308368904316325
PP7080///PP7080	25845///25845	0.0701805818279391	-0.452411620868479
		0.0701992932567953	-0.262354089772108
		0.0702178217539672	0.484234582256236
CCDC78	124093	0.0702178217539672	-0.255422028750566
RXFP2	122042	0.0702178217539672	0.148526985964853
C9orf152	401546	0.0702287678789914	-0.198185726863945
		0.0702618536596368	-0.453016430639454
		0.0702618536596368	-0.389990348605441
WFIKKN1	117166	0.0702618536596368	-0.235839462026075
ERVK3-2	100862697	0.0702663373467246	-0.27310232956009
ISX	91464	0.0702663763107877	-0.236001386129251
ACTR1B	10120	0.0702663763107877	0.348142726298188
GPRIN3	285513	0.0703015084334148	-0.92827082632426
RARG///RARG	5916///5916	0.0703046066248705	-0.441288849555554
SLC45A4	57210	0.0703201675905067	-0.76002370849433
TRAP1	10131	0.0703578879751457	0.742873213743765
HAPLN4	404037	0.070380104869749	-0.313420637267571
		0.0704216744621359	0.560333416827667
KIAA1671	85379	0.0704225938102312	-0.472807126357141
ATP6AP1	537	0.0704799307590199	0.359024372054424
		0.0705168573148603	-0.320677159329931
		0.070542633519257	-0.349052007019274
		0.0705475735457615	-0.554766603929703
MIR125A	406910	0.0705864696178731	-0.288552259150793
ASGR1	432	0.0706088431722122	-0.268296302384352
DGCR6L	85359	0.0706314124265605	-0.312189713914965
CD177	57126	0.0706625554617238	-0.556484478429702
PLEKHG5	57449	0.0706951337078317	-0.216041857613378
STAG1	10274	0.0707108276759411	-0.402197777128116
IRX3	79191	0.0707500113945475	0.662662484172338
LINC00687	728450	0.0708002523327769	-0.372239989341269
CEL	1056	0.0708002523327769	0.341055030975058
PRDM10	56980	0.0708078129815748	-0.294200529486393
		0.0708708003709307	-0.326704298840134
LDHC	3948	0.0708758736217006	0.344228018010205
PNO1///PNO1	56902///56902	0.0708758736217006	0.504554692014742
		0.0708833647435102	-0.140810210730159
PPP3CC	5533	0.0709483261431778	-0.781924817412696
SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN	100033433///100033432///100033431///100033430///100033429///100033428///100033427///100033426///727708///6638	0.0709884990089262	-1.55782257706916
C8orf33	65265	0.0709987256855723	0.44827971492177
		0.0710111710559403	-0.389847609120181
DDT	1652	0.0710197848349947	-0.502489050743762
SNORD33	26818	0.0710272979390644	-0.482422933891153
ANXA2P2	304	0.0710611982217117	1.04524838774377
L2HGDH	79944	0.0710611982217117	0.442531911534015
		0.0710611982217117	-0.121330989082765
UBASH3A	53347	0.0710611982217117	-1.11193437918027
GRB2	2885	0.0710611982217117	-0.365997330453514
DBNDD1	79007	0.0710611982217117	-0.25446486249773
TRIM9	114088	0.0710611982217117	-0.412784353224488
MED28	80306	0.0710722302445357	-0.256170005479589
MFAP2	4237	0.0711130808659719	0.368964736944446
SELK	58515	0.0711956988078951	-0.314135767658728
APOA1	335	0.0712003840023614	-0.276274153689342
CAST	831	0.0712119153741883	-0.658647195844669
NUMB	8650	0.0712137217593067	-0.513497383394558
BMP8B	656	0.0713087097083739	-0.46776681289229
LRBA	987	0.0713172276465422	0.712567893195015
BAG6	7917	0.0714152422108976	0.232566728102041
		0.0714152422108976	-0.673444502429704
RTKN	6242	0.0714154584405474	0.366957427403629
SPEF1	25876	0.0714509923296393	-0.263989968942176
TNIK	23043	0.0714589695730145	-1.08276764099433
CHI3L1	1116	0.0715181236775792	-1.21272220163038
RBM23	55147	0.0715214495821912	-0.506444959212017
KLHL34	257240	0.0715214495821912	-0.266526910265304
OTUD7A	161725	0.0715229629942455	-0.248735600704082
GGACT	87769	0.0716004320621384	-0.308660428664397
		0.0716128529008675	0.649406761842404
		0.0716812043061832	-0.492119261114512
LOC400965	400965	0.0716883980595898	-0.335539899265304
ASCL3	56676	0.0717480048011036	-0.211060168670067
ARL17B///ARL17A///NBR2///NBR2	100506084///51326///10230///10230	0.0717618672595925	-0.526990626452379
		0.0717773786420031	-0.511607166867346
		0.071882558406813	0.388368294928573
		0.0719391988132655	-0.207770510880952
SESN3	143686	0.07194522175768	-0.886120283914964
		0.07194522175768	-0.827345039011337
		0.07194522175768	-0.332293299772106
LOC645261	645261	0.0720231421813469	-0.319916634403627
		0.0720231421813469	0.579669275886622
OCR1	100128298	0.0720289941931214	-0.868070161235826
BEX4	56271	0.0720926808544251	0.935522328622452
CRIP3///CRIP3	401262///401262	0.0721088042565744	-0.361031332859409
TNNI2	7136	0.0721111147958719	-0.359029046248297
KRT78	196374	0.0721193959662284	-0.233685443529478
		0.0721892148448075	-0.436844078859409
		0.0722113184238491	-0.389869720960315
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	425054///353513///51481///51480///26609///9084	0.0722241938950679	-0.316419244951246
		0.072249816616036	-0.150043140982993
BPI	671	0.0722853093686495	0.967581367243764
		0.0723065847145015	-0.431962206178003
		0.0723139163530996	0.224980611269842
CPXM2	119587	0.072384269213845	-0.24038827649433
PMP22	5376	0.072384269213845	0.961454853867349
		0.0724216922000419	0.239366256334468
		0.072427005269534	-0.199570557430838
R3HDML	140902	0.0724829133084392	-0.239673795282311
CHRD	8646	0.0725082848716505	-0.26886766787755
		0.0725981042506741	-0.700080850678003
FAM175A	84142	0.0725981042506741	-0.691552210320859
TNPO1	3842	0.0726163416620113	-0.282377234259636
FIBP	9158	0.0726163416620113	0.347242887267576
VAV3	10451	0.0726265503863976	0.86484756372336
KIAA0586	9786	0.0726725364668106	-0.370680575930836
GCNT1	2650	0.0726889964780412	0.760397179443313
CGGBP1	8545	0.0726896158070204	-0.323632444616777
		0.0726979003728295	-0.295373266248299
		0.072701791602228	0.196708531083901
TLR6	10333	0.072756806429007	-1.10595077359637
RPS6KL1	83694	0.0728077053874227	-0.258741177520407
SUDS3	64426	0.0728415161645166	-0.280778105120179
TRPC1	7220	0.0728634488401776	-0.628166414026076
KCNG1	3755	0.0728634488401776	-0.426873182767572
FAM215A	23591	0.0729036831641943	-0.284267011223354
HS3ST1	9957	0.0729208334221079	-0.379767667989793
		0.0729208334221079	-0.290040588191609
TCEAL5	340543	0.0729482451110122	-0.232344484803853
ZNF26	7574	0.0729482451110122	0.438781984429707
		0.0729556247825652	-0.308134020259636
DNAH6	1768	0.0729845773335459	-0.483849313321995
LOC401286	401286	0.0729903808539228	-0.202700455015872
LINC00161	118421	0.0729903808539228	-0.180812653792516
GOLGA2P6///MTPAP	729668///55149	0.0730108705702192	0.268901488972791
HFE	3077	0.0730792541821036	-0.372052479104308
SNORD115-27	100036564	0.073090221192093	-0.15464430711678
JAKMIP1	152789	0.073090221192093	-0.578461020848072
		0.0731026282092007	-1.04583220495011
		0.0731112970423632	-0.472837641541949
ZSCAN5A	79149	0.073125066482802	0.388269696443312
RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	101954269///26871///26870///26869///26864///26863///6060	0.0731705298866124	0.671931315614513
CYP2G1P	22952	0.0731705298866124	-0.25557377388322
MIR147A	406939	0.0731705298866124	-0.485722784812924
		0.0731705298866124	0.584672365643993
ALG8	79053	0.0731705298866124	0.69820515490703
		0.0731705298866124	0.435888504982996
FBXL15	79176	0.073204075230518	-0.235548171235826
ABHD2	11057	0.073204075230518	0.518502534717689
		0.073204075230518	0.71129820614966
RNF34	80196	0.0732340891831455	-0.443703589048751
EIF5	1983	0.0732556049922024	0.333754054431974
		0.0732694221696514	-0.46040565480272
PPP2R2A	5520	0.0732919959578523	-0.235621027840134
TMPRSS13	84000	0.0733182957039145	-0.248374913369613
ATP2B3	492	0.0733520247081107	-0.292166356064625
		0.0733579381126292	-0.729589214090701
AQP3	360	0.0733687967366099	-0.86368855704535
CD3D	915	0.0734286102900467	-1.84536889324376
LOC143188///VTI1A	143188///143187	0.0734379569950467	-0.313137005396824
		0.0734379569950467	-0.283085790285712
TMPRSS9///TMPRSS9	360200///360200	0.0734379569950467	-0.239077283721087
IL26	55801	0.0734379569950467	-0.150207947975056
TRMT112	51504	0.0734379569950467	0.256047206247167
S100A8	6279	0.0734379569950467	1.64380622808617
		0.0734509743653625	-0.382446042697278
		0.0734509743653625	0.55201581669161
MOG	4340	0.0734509743653625	-0.39373742964739
MCHR2	84539	0.0734938603324325	-0.23532119468594
		0.0735602007162706	-0.273142829734693
SCD5	79966	0.0735894155453196	0.480406404840139
		0.0736109227280609	0.506505873487532
CARMIL3	90668	0.0736393297113832	-0.246192980249432
TSR3	115939	0.0736727773328839	-0.376587411699544
		0.0737111530510864	-0.372226315370746
DIDO1	11083	0.0737486288454302	-0.248163757723354
		0.0737648360364793	-0.309995448332198
BICDL2	146439	0.0737808090812656	-0.270577663654195
LOXL4	84171	0.0738005596321456	-0.274554205470521
WDR60	55112	0.073842540626182	0.380498634200682
		0.0738548616320424	0.520033053107711
CENPBD1P1	65996	0.0738595162193684	-0.355427415645122
RALGPS2	55103	0.0738613130971728	-1.08218700686848
		0.0738822620683085	-0.233687745589565
		0.0738843328808797	-0.41514765686848
DTWD1	56986	0.073928999656866	0.516198651163267
		0.0739641819072299	-0.375728281673467
BHLHA9	727857	0.0739641819072299	0.413537565360546
		0.0740097095729255	-0.369080837831064
CRTAP	10491	0.0740126720585961	0.497519837945582
CRLF2///CRLF2	64109///64109	0.0740126720585961	1.14920674912812
PIGX	54965	0.0740133428244326	-0.646452835674601
		0.0740461180354483	-0.24717000873696
OVOS///OVOS2	408186///144203	0.0740578273239544	0.58580776168821
RAPGEF1	2889	0.0741049659260942	-0.611204601150791
VHL	7428	0.0741267640545016	-0.334211351725621
USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2	100288520///100287441///645836///645402///392188///391627///391622///377630	0.0741964410422505	0.59885328137075
		0.0742197632536943	-0.314950805985259
WNT4	54361	0.0742197632536943	-0.250147469400225
		0.0742197632536943	0.299150703854878
DHX33	56919	0.0743042015443329	0.379322980185942
SIX5	147912	0.074337080872773	-0.23733893794331
SNAP47	116841	0.074337080872773	-0.259257108969386
		0.074337080872773	-0.237443398931971
R3HCC1	203069	0.0745292236232675	-0.322601196299318
FAM120A	23196	0.0745542050715279	-0.298136544933104
		0.0745542050715279	-0.399572637193876
LRMP	4033	0.0745654892939712	-0.91735575612925
		0.0745654892939712	-0.360199325369614
PCNP	57092	0.0746351073198058	0.328972405174605
		0.0746539053555167	-0.221503277385486
		0.0746701595602739	-0.347768593290249
RNF114	55905	0.0746701595602739	-0.209290907585032
		0.0746800686653191	0.774589688985262
TMEM25	84866	0.0747136172794075	-0.399286296358276
BAG5	9529	0.0747203819382578	-0.268489847538548
		0.0747563124740753	-0.351047479515872
FIGLA	344018	0.0747563124740753	-0.274430561674602
PARD6A	50855	0.0748111828098045	-0.22891518829365
CHIC1	53344	0.0748243290444573	-0.528381737942174
MIGA1	374986	0.0749079416836527	0.392568143056691
ERVH-6	51581	0.0749079416836527	-0.331397332071428
		0.0749554833703913	0.284237334524944
PRRC2A	7916	0.0749842558147556	0.710923665772112
SHISA9	729993	0.0749950960961428	-0.321209893967118
		0.0750124597086967	0.651932546122449
		0.0750142465137659	-0.309245456642856
RNU5B-1	26832	0.0750212034637461	-0.449327017916098
TRIM38	10475	0.0750212034637461	-0.619954958401358
URB2	9816	0.0750252061039182	0.52889422436168
		0.0751546511411762	0.38583519039116
NANOGP1///NANOG	404635///79923	0.0751891877268409	0.352469639233561
TARSL2	123283	0.0751891877268409	-0.536843925920633
LY86	9450	0.0752163304846198	1.48776947848073
LINC00268	441426	0.0752167781681092	-0.597836641730157
		0.0752341494044542	0.248411249328799
CCDC86	79080	0.0752460784033305	0.372828716269842
DMKN	93099	0.0752464709779871	-0.268396813594102
		0.07531170780758	-0.53986201055442
METTL10	399818	0.0753117658866321	0.477558611579367
PTGS1	5742	0.0753652003628702	0.839362606871883
PRDM2	7799	0.0754127403307177	-0.623627301039678
SNORD114-3	767579	0.0754200064237137	0.434713214341271
RABAC1	10567	0.0754397665032503	-0.391109256250563
TSPAN33	340348	0.0754679805278018	0.774390219986397
LOC102724093///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	102724093///647042///643707///642402///440295///374650	0.0754679805278018	0.430328215187076
		0.0754766948474408	0.295195817612245
		0.0754852752589025	-0.298318062716552
TPRA1	131601	0.0754855849335206	-0.24681154010204
		0.0755994597246355	-0.519939136066892
		0.0756244296837754	-0.425492997702947
		0.0756244296837754	0.751987683048755
		0.0756392659432859	-0.578946074057821
		0.0756463436695913	0.440572121467122
RTN1	6252	0.0756553638537502	-0.573592782909297
		0.0756633842246241	0.540640200736965
TXNRD3NB///TXNRD3	645840///114112	0.0756774637301173	0.616478304189343
BTF3L4	91408	0.0756997473291682	0.369253156752839
XCL2	6846	0.075798531077498	-0.437461159216553
MASTL	84930	0.075798531077498	0.509151657519276
		0.075798712583912	0.513688411823131
C16orf78	123970	0.0758040510255046	-0.238711362416099
CPD	1362	0.075843518410741	0.712730357115648
PLEKHJ1	55111	0.0759108780371673	-0.305501865286845
PODNL1	79883	0.0759938074314883	0.251835540298187
USP32P1	162632	0.0759954052955427	1.18280420646939
		0.0759954052955427	-0.448680754613378
IDS	3423	0.0760017142641894	-0.612049276037411
SSTR1	6751	0.0760299778607749	0.284803482401362
ABCC6P2///ABCC6P1///ABCC6	730013///653190///368	0.0760616915242997	-0.263721258890021
		0.0760616915242997	0.457858848437642
		0.0760697880435774	-0.905029280870747
MS4A12	54860	0.0761871104780678	-0.183862046520407
		0.0761871104780678	-0.195437949006803
FZD7	8324	0.0761871104780678	0.408639415363946
PTPN6	5777	0.0761938030602818	-0.619228128729022
ZNF335	63925	0.0762350772335763	-0.26473581903061
PACSIN3	29763	0.076255081206965	-0.336086348243763
		0.0762631483207731	-0.169182524407029
CACUL1	143384	0.0763956965711406	-0.388144543216553
OR4A47	403253	0.0764123095036113	-0.255099254310657
SYK	6850	0.0764123095036113	1.07638011384014
		0.0764149018129684	0.514271211062359
RPL12	6136	0.0764149018129684	0.692973322422904
KIFC2	90990	0.0764558232095777	-0.208276631735825
C3orf35	339883	0.0765052852833482	-0.516111541176869
		0.0765440164742764	-0.405547817930838
SLC35B3	51000	0.0765440164742764	-0.42867000448866
		0.0765602777729455	-0.234115885265305
ELK4	2005	0.0765882669210254	-0.621231712613377
MBOAT7	79143	0.0766246133303538	0.769234506834469
SPANXA2-OT1	619455	0.0766588127166388	-0.509196752248299
		0.0766789986258825	-0.253717250810657
ABI3BP	25890	0.0766810201150859	-0.222040832818593
		0.0767130856139851	-0.250710372328797
RINT1	60561	0.0767593647716483	-0.333589448639455
		0.0767593647716483	-0.633194843229023
SF1	7536	0.0768127888309151	-0.395082217791382
GSTK1	373156	0.0768342932345047	-0.433094082460316
BRWD1	54014	0.0768655426805689	-0.333012565967119
OR4M1///OR4M2	441670///390538	0.0769010415270344	0.292422585300455
		0.0770118622805459	-0.370584939840135
		0.0770479920738186	-0.339937192349206
		0.0770514179460127	-0.589423480430838
SLC3A2	6520	0.0770576156692856	0.48538468847506
		0.0770576156692856	0.367661484017007
LINC00482	284185	0.0770576156692856	-0.258993408755099
UACA	55075	0.0770576156692856	0.615299238060093
SNORD116-9///SNORD116-8///SNORD116-6///SNORD116-3	100033421///100033420///100033418///100033415	0.0770600623975198	-1.03873753714059
TOMM40L	84134	0.0770655591014068	0.379568465740364
WDR83	84292	0.0770666789598352	-0.276508188807256
FKBP5///LOC285847///FKBP5	2289///285847///2289	0.0770666789598352	0.742012307276646
		0.0771500041594712	-0.501121358850339
CD7	924	0.0771533670741945	-0.561147587460315
IFT74	80173	0.0771976286443827	0.590919448404764
ZC3H15	55854	0.0772390531161165	0.2569296494932
		0.0772656977308137	-0.490458648767572
		0.0772975413356658	-0.585238200538548
BRD4	23476	0.0772975413356658	-0.460858919538548
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3	100507607///100132247///728741///283970///23117	0.0772985512929326	-0.617377616489795
		0.0773383493343851	0.929184701107712
		0.0773383493343851	-0.372228025605441
FBN2	2201	0.0773383493343851	0.8643885737483
CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3///CT45A8	102723737///102723680///102723631///101060211///728911///541466///541465///441521///441519///102723737	0.0774300868767548	0.64562938615533
RTP3	83597	0.0774889172371919	-0.235949583156462
